"Row.names","logFC","logCPM","PValue","FDR","dko","sko"
"Cltb",0.047525154332652,5.57710557524643,0.556014144138198,0.902675075150263,888.75,859.75
"Cmpk1",-0.0414919797735399,6.69131415075542,0.555543086343717,0.902675075150263,1867.5,1921.75
"Ctbp2",-0.0402388195533482,7.11389634170272,0.555066381855533,0.902675075150263,2505,2575.75
"Fxyd4",0.0632193012585846,5.64269155831622,0.555227281982211,0.902675075150263,935,894.5
"Kif16b",-0.0483869089575473,5.69704175152331,0.554613391605686,0.902675075150263,934.5,966
"Loxl3",-0.0982494841941529,4.07714583850436,0.55525477085254,0.902675075150263,297.5,318.25
"Nfatc2ip",-0.0602834832677486,4.69231317380545,0.554860491521623,0.902675075150263,463,482.25
"Parp1",0.0479556242155276,7.67835305167047,0.554549182788196,0.902675075150263,3820.25,3695
"Ptpmt1",0.0647170638631242,4.82550093118633,0.555723340291139,0.902675075150263,529.75,507
"Rufy3",-0.0928063412957477,3.17745476111039,0.555106352158103,0.902675075150263,158.75,169.5
"Sdc4",-0.0422561056027199,9.27892332600931,0.555293081721702,0.902675075150263,11232.5,11566
"Slc25a25",-0.0561040741197553,5.08830979090513,0.554374416907943,0.902675075150263,610.5,634.5
"Slc27a2",0.0802809524002966,4.58958314661199,0.554423144396803,0.902675075150263,452,427.75
"Sorcs2",-0.0845189538341201,4.94202654264617,0.555559903140231,0.902675075150263,546,578.5
"Spata5",-0.0554208029552451,5.04738068387273,0.555686638475232,0.902675075150263,593.5,616.5
"Srp72",0.0393937285223275,7.74568709623425,0.554687028687147,0.902675075150263,3990.75,3883.5
"Tpd52l2",-0.0388085344859919,6.9027100925642,0.555852752250374,0.902675075150263,2164.5,2223.5
"Trnau1ap",0.0526104745775964,5.41144063603829,0.555991245256946,0.902675075150263,793,765.25
"Ubac1",-0.0496524364625067,5.4956743827472,0.55519417727856,0.902675075150263,812,840.5
"Utp3",0.047106968777622,6.42336579220677,0.555876342597372,0.902675075150263,1598.25,1547.75
"Zfp229",0.0728201597018602,4.24112468588138,0.555052062148147,0.902675075150263,353.75,336.25
"Gns",0.0408231657444777,7.83426883789064,0.556268867031831,0.902972652416078,4245.75,4127.5
"Aagab",0.0451591583770867,6.42641426125633,0.556932531379212,0.903174696487827,1601,1552.25
"Cldn3",-0.0513712853463923,8.11637385351565,0.556854281125232,0.903174696487827,5000.5,5181.5
"Ebna1bp2",-0.0423578576872656,6.82978681344512,0.556616884179449,0.903174696487827,2055.25,2116.75
"Fam126b",-0.0818523777740423,4.34810145398791,0.557286170081038,0.903174696487827,361.5,382
"Gucy1a2",-0.145340139185142,1.57858112802676,0.556900690637366,0.903174696487827,50.25,55.25
"Helb",0.0761601197572959,3.9060689900049,0.557338914999987,0.903174696487827,280.25,265.75
"Ints10",0.0469124497873702,5.92405161211957,0.557289834299357,0.903174696487827,1130.75,1094.25
"Pctp",0.0684563639156077,4.94869480342987,0.557356999264653,0.903174696487827,578,551.25
"Pkn2",-0.0416697296436459,7.21893232225101,0.557393528080844,0.903174696487827,2693,2771.75
"Rint1",0.0600921843793603,4.7897259196306,0.556562154838816,0.903174696487827,516.25,495.25
"Rlf",-0.0468269356270036,6.5516825452778,0.556988013456346,0.903174696487827,1692,1747.5
"Rufy2",0.0633070436659777,4.70537743880678,0.557184098581224,0.903174696487827,487.5,466.25
"Stk10",-0.0792930401923096,4.1972464092084,0.556828812754695,0.903174696487827,325.5,344
"Zfp428",0.0697431154521145,4.33325855392503,0.557297375332255,0.903174696487827,376.75,359
"Ints5",0.0429817674513041,6.16661991668853,0.557525090476409,0.903272099679964,1336,1296.5
"Camsap2",-0.0486164644311307,6.15332919284232,0.558223912946048,0.903307803142781,1282.75,1326.5
"Ears2",0.054432544340074,4.88470364918368,0.557925482837302,0.903307803142781,550.25,530.25
"Ercc4",0.058268244014809,4.79641530077652,0.558059841292606,0.903307803142781,518.25,497.5
"Gtf2a1",-0.0536275083235022,5.05033319072928,0.558300581691086,0.903307803142781,595,617.5
"Lamc1",0.0439726045341766,8.4522459596155,0.558203249350303,0.903307803142781,6524.25,6328
"Mrpl14",0.061127522959421,5.09753293024381,0.557994722232052,0.903307803142781,639.5,613
"Naa30",-0.0713832952992929,5.5052819737753,0.558194849604414,0.903307803142781,811.25,851.75
"Nt5c3",-0.0498660033253249,5.29776299127003,0.558110925718069,0.903307803142781,707.5,732.75
"Scml2",-0.169729001346256,1.92207257146237,0.558335913023887,0.903307803142781,63.75,71.75
"Srgap2",0.0463512266104779,5.9530967221855,0.558404562692678,0.903307803142781,1153.5,1116.5
"Ssr1",-0.0417762882636661,8.265982439039,0.557704288716455,0.903307803142781,5566,5729.5
"Trip11",0.0477757926050407,6.01270948850798,0.557745851291186,0.903307803142781,1202.75,1163.25
"Atp5j2",-0.0524892097543284,6.0982582239372,0.558915523568815,0.90332524277128,1232.5,1278.75
"Cacna2d1",-0.0924597721460657,3.96669757218135,0.558743734820727,0.90332524277128,276,294
"Habp4",-0.0616843053965297,4.95346784857355,0.558788211135962,0.90332524277128,555,578.75
"Inpp5k",0.0506304434768264,5.52275647108417,0.558585576317381,0.90332524277128,856.25,826.75
"Lactb",-0.0838550478101907,4.01021227888197,0.558592961220872,0.90332524277128,285.25,302
"Snrnp27",0.0458850056757408,5.66044642541475,0.558765929388691,0.90332524277128,940.5,911.5
"Tspan17",-0.111894551422394,3.08588340106682,0.558902732153879,0.90332524277128,148,160.25
"Actr1a",0.0386091897362276,7.87326668808423,0.558994424611626,0.903337276740404,4359,4243.75
"Aoc2",0.121261591077353,2.44056412077948,0.559168672806983,0.903368295082384,101.75,93.5
"Raly",0.0437991869455673,8.59442349923675,0.559212955496088,0.903368295082384,7199,6984
"Wdr7",-0.0521402410566095,4.97021414791289,0.559227992193857,0.903368295082384,563.25,583.75
"Ttc21b",-0.0459589208003258,5.76031360357915,0.559444026789114,0.903601812529447,976.75,1008.75
"Nfkbil1",0.063331348229507,4.53445134459218,0.559868800368776,0.903940750517558,432,414
"Nfyc",0.0537383541010524,5.14005181980718,0.559939884298607,0.903940750517558,657.25,633.25
"Tmem201",-0.0495252999639634,5.60290721413831,0.559756950978073,0.903940750517558,875.25,905
"Ube2q2",-0.0554414520769997,5.6030744843555,0.559826396923758,0.903940750517558,873,907
"Gm15417",0.119583953062808,2.11314834179301,0.560031870949124,0.903973814164815,80.5,74
"Polr3a",0.0584231063174464,4.92026656955977,0.560116099792915,0.90399434872744,565.25,542.25
"Scrib",0.0432455541546466,7.55647218784885,0.560244540070345,0.904086223585563,3504.75,3400.75
"Nudt4",0.0414694225923556,7.91619765441344,0.560480915824692,0.904352232017327,4494.75,4367.25
"Ddit4",0.0670904021054852,7.94092327536171,0.560668389905886,0.90442385928164,4612.75,4403
"Tpcn1",-0.0428163646540488,6.67541294951868,0.560644546568588,0.90442385928164,1846,1902
"Atp6v0a1",-0.0462179412974485,5.91000457894312,0.560851604567449,0.90457211007623,1083.75,1119.5
"Baz2a",0.0412657199455417,6.98633696734469,0.561118057840357,0.90457211007623,2358,2291.75
"Celf1",-0.0413188617976174,8.06210993517243,0.560950956868276,0.90457211007623,4833.25,4973
"Socs6",-0.0551347617202752,5.4148648870909,0.561093613671875,0.90457211007623,765.75,796
"Zfyve26",0.0484590893250883,5.66850334887365,0.561093422148965,0.90457211007623,947,915.5
"Cspg5",-0.107211976486762,3.12022544635441,0.561359415938883,0.904804172072935,152.25,164
"Dhrs9",-0.106421669680099,6.3526483368821,0.561548294105699,0.904804172072935,1442.75,1553.5
"Fam195b",0.0440500249450072,6.50722271841085,0.561407058292987,0.904804172072935,1692.75,1641.5
"Tbc1d10c",-0.137581208672646,1.50584106646735,0.561507054032065,0.904804172072935,47.75,52.75
"2310036O22Rik",0.0438488489506056,6.93189676314472,0.562302528127869,0.905096582708495,2272.5,2205
"Capg",0.0422456519373297,6.66641181160926,0.562029585851285,0.905096582708495,1889.25,1835
"D330045A20Rik",0.0659693934128915,4.89840884176446,0.562127893315164,0.905096582708495,557.5,532.75
"Def8",0.0435823062432801,6.12205847443253,0.5623008225962,0.905096582708495,1295.5,1256.75
"Mul1",-0.0446829521292352,5.93044257597142,0.56226505060046,0.905096582708495,1100,1134.75
"Slc35a5",-0.0712236012670913,4.62064653711456,0.562130710852622,0.905096582708495,438.75,460.5
"Ulk1",0.0437307156617724,6.17986025888879,0.561860745110515,0.905096582708495,1348.5,1308.25
"Wdr31",0.0853543724526737,3.72098420785072,0.562184930256213,0.905096582708495,247,233
"Foxo1",0.0533269132027588,6.67481737865141,0.562403602165954,0.905144027827115,1907.5,1837.5
"Cdca4",0.0415947932773166,6.51460883571883,0.56283811398943,0.90519486063246,1700.25,1651.75
"Dolk",-0.0648245794128803,4.50380971761868,0.56286479982849,0.90519486063246,405.25,424.25
"Spef1",-0.0546671954414021,4.83658961158867,0.562833345651158,0.90519486063246,512.5,532.25
"Srfbp1",-0.0565688081550576,4.77386743378114,0.562583718103807,0.90519486063246,490.5,509.75
"Wdr24",0.0517486147372237,5.30469661578819,0.562507595231667,0.90519486063246,736.5,710.25
"Zfp97",-0.133375797897776,2.01031856955187,0.562744710730924,0.90519486063246,68.5,75.5
"Taf4a",-0.0541998109766728,5.57618074843671,0.563065587633624,0.905402589527381,857.25,890
"Fam96b",0.0678938288229477,4.65142834550979,0.563653945214994,0.905864642256729,470,448.5
"Gapdh",0.119912112985116,2.38706082063658,0.563695287957775,0.905864642256729,97.75,90
"Mipol1",-0.0992485729920789,3.48451758554681,0.563711211883696,0.905864642256729,196.25,210.5
"Pcdhga12",0.040813004206507,7.51623399152062,0.563529920015102,0.905864642256729,3405.5,3310.5
"Rsph9",0.126222800271369,1.91975289613061,0.563609775256945,0.905864642256729,70.5,64.5
"Phactr4",0.0507746524239119,6.31559107977846,0.563813469882693,0.905913813708313,1485,1434.5
"Adck4",0.0503447878806643,5.29612283920945,0.565349543961282,0.905944904131566,731.5,706.5
"Adprm",-0.0785516423229262,3.93606614390808,0.564155272805642,0.905944904131566,271.5,286.75
"Alms1",0.0642056153282591,4.39779086992499,0.566373209758229,0.905944904131566,393.25,376
"Amdhd2",-0.0679784718499689,5.1954744090982,0.564725013235896,0.905944904131566,654.75,686.25
"Ankzf1",0.0590482847147501,4.78482478500553,0.568393689615394,0.905944904131566,514.25,493.25
"Arhgap44",0.0517852388851981,6.39940875595221,0.567796083374506,0.905944904131566,1575,1518.75
"Arhgdia",0.0377478598545057,9.38050346555566,0.567372656337419,0.905944904131566,12390.75,12070.75
"C1qtnf1",0.0828425456758706,4.69644731112375,0.566628219143862,0.905944904131566,487.25,460.5
"Cmc1",0.0578102153299641,4.61881883079918,0.566794666024812,0.905944904131566,457.5,439.75
"Cuedc1",-0.0496070438348767,5.52597525553383,0.567538908960952,0.905944904131566,829.25,857.75
"Cwc15",0.0436528477709349,6.53723964169275,0.568295523918676,0.905944904131566,1728.25,1676.75
"Ddx3x",0.0455282292726266,9.44785037197485,0.56799411537676,0.905944904131566,13017.25,12613.25
"Dhrs1",0.0507146411836895,5.81143316174864,0.567591580635566,0.905944904131566,1046.75,1010.5
"Dip2a",-0.0553515088950965,5.84663330345927,0.565464601168464,0.905944904131566,1034,1073.75
"Dis3l2",0.0499788850363073,5.33154958640835,0.564138971473426,0.905944904131566,749.75,724.25
"Drg2",-0.0399938319530038,6.45997202072176,0.567028424038638,0.905944904131566,1591.5,1636
"Erich3",0.135041691569671,1.82005979324534,0.564396002436393,0.905944904131566,65.25,59.5
"Extl3",-0.045994455079186,7.01105113327315,0.564976202476375,0.905944904131566,2327.5,2402.75
"Fam133b",-0.0528420396409445,4.88022960049306,0.566871122152032,0.905944904131566,528.75,548.5
"Far1",-0.0513910752989871,7.61993635781321,0.564965744532167,0.905944904131566,3544,3672.5
"Fdft1",-0.049257633392039,6.11941580945395,0.565131719762025,0.905944904131566,1252.5,1295.75
"Fibin",0.143039218544352,2.51232264913421,0.567595672376802,0.905944904131566,107.75,97.25
"Fosl2",0.0411066342155637,6.97452992826704,0.56750667188942,0.905944904131566,2338.75,2272.75
"Ggt1",0.115935722141917,2.77845333092703,0.567478457500033,0.905944904131566,129.25,119.25
"Gins3",0.0613643520634866,4.63589293077956,0.567200684026578,0.905944904131566,463.75,444.75
"Gm8378",-0.14074245874326,1.46411321540172,0.568221295982896,0.905944904131566,46,51
"Gpaa1",0.0464275023401586,6.10839996749051,0.564935994924703,0.905944904131566,1284.75,1243.75
"Hoxb5",-0.0555564887379039,4.89999336737289,0.567006462671692,0.905944904131566,535.5,556.75
"Hspa2",-0.071206026192161,4.55256187020951,0.567800766340643,0.905944904131566,418.5,439.25
"Igf1r",0.0600304094814284,4.9563678917132,0.568371642585003,0.905944904131566,579.75,555.75
"Kif1c",-0.0394642101485629,8.64381432052254,0.568409277173627,0.905944904131566,7239,7439.25
"Klhdc3",0.0428405604704331,6.85632148551483,0.565153685727657,0.905944904131566,2156.25,2092.5
"Map1a",-0.101063262215906,3.50588443949032,0.566874609901556,0.905944904131566,199.25,213.75
"Mllt4",-0.0417101133504456,7.89075160154621,0.564786718230201,0.905944904131566,4291,4416.5
"Mob1b",-0.0446952367485389,6.50196929536216,0.566507054624898,0.905944904131566,1635.75,1687
"Mrps31",0.0581258298465576,4.92210489588222,0.568185598735716,0.905944904131566,565.75,543.25
"Mvk",-0.0581063790159964,4.99827111948103,0.568135278762068,0.905944904131566,573,596.5
"Nfat5",0.0439760581716895,7.23723417016185,0.566306652784453,0.905944904131566,2809.5,2724.5
"Nt5c2",-0.0375033634630684,8.32058673375738,0.567512024770585,0.905944904131566,5789.5,5941.75
"Nt5m",-0.0701555622870699,4.25968888109195,0.567840947954085,0.905944904131566,341.25,358
"Osbpl1a",-0.055630052779299,5.41462064957602,0.566024642823794,0.905944904131566,766,796
"Paqr4",-0.0557605412125541,4.92633526944089,0.565160611175444,0.905944904131566,545.25,567.25
"Poglut1",-0.0459718168192794,5.93312711711578,0.567763364008579,0.905944904131566,1101.25,1137.5
"Prdx5",0.0433963360118254,7.12124839229586,0.566487501945718,0.905944904131566,2591.5,2515
"Rbm12b2",-0.085350350050164,3.71656383396841,0.565651494646894,0.905944904131566,232,246.25
"Rsl1",-0.11197545797699,3.13516629116484,0.567507834494474,0.905944904131566,153,165.5
"Samd14",0.0492291397445434,5.71366283821825,0.566222670387039,0.905944904131566,977.5,944.75
"Sbf1",-0.0403540205823996,6.68133223903176,0.567434824135945,0.905944904131566,1855.5,1907.5
"Sept10",0.0476872826875844,5.77058882861681,0.565144518826733,0.905944904131566,1016.25,983.5
"Snx11",0.0604665099396266,5.0124329748951,0.564288094950112,0.905944904131566,602.75,578
"Spcs1",-0.0433215992917134,6.90509965027504,0.568023854139776,0.905944904131566,2164.25,2231
"Tagap",0.129014163912952,3.50147554228813,0.566061810064875,0.905944904131566,214.5,196.5
"Thoc2",0.0487896035885449,6.65327095082071,0.564246289929106,0.905944904131566,1876.25,1813.75
"Tmc8",0.146400804598251,1.61590560078854,0.566971203655148,0.905944904131566,57,51.5
"Tmem158",-0.107950584196832,3.68197904523016,0.568419156745102,0.905944904131566,224.5,242
"Tmem241",-0.0856553766029508,3.47058308444058,0.567853557231879,0.905944904131566,195.75,207.5
"Tnnt1",-0.105812115540394,2.74650184808793,0.564944690239144,0.905944904131566,116.75,125.5
"Tuba1c",0.0416923664657495,6.54279928779362,0.566488196876956,0.905944904131566,1733.75,1684.5
"Uqcrfs1",-0.0385702259161017,7.50746822577184,0.567192658910414,0.905944904131566,3293,3382.5
"Urb2",0.0505203791544828,5.8704092439255,0.566028613652209,0.905944904131566,1090.75,1052.5
"Usf1",0.049526245502312,5.80163587376242,0.564699721628536,0.905944904131566,1039.25,1004.25
"Vwa8",-0.0435034929800519,6.5514019272752,0.568112350444197,0.905944904131566,1693.75,1745.5
"Zfp148",-0.0390580861521281,6.87266013433517,0.564324612429029,0.905944904131566,2119.5,2177.75
"Zfp367",-0.0602072084265575,5.64573802649094,0.567280022389678,0.905944904131566,898.25,935.75
"Gm11942",0.433141420003813,4.99646889821813,0.568621533458062,0.905952421734792,670.25,496.25
"Ripk2",0.0729963398478879,4.611264233806,0.568638859869133,0.905952421734792,457.75,435
"Vmp1",0.0442212548321914,6.68523148527903,0.568557171447085,0.905952421734792,1915.25,1857.75
"Lss",-0.0602681221714551,5.35104220870341,0.568789228168038,0.905963641489269,731.5,762.75
"Pdcl3",-0.044819656739203,6.33884505247815,0.568753680817036,0.905963641489269,1460.75,1506.75
"Abhd12",0.0447583356014048,6.25959809404688,0.568925413226512,0.906066398842222,1425.25,1382.5
"Mgat4a",-0.0953883728818926,3.29508227875705,0.569080635851627,0.906199445577058,172,184
"Ankrd13b",0.0564325341605362,5.23253827944866,0.569202591157545,0.906208185101405,702,674.5
"Nfkbie",0.0749201140599937,3.8351048685121,0.56945714506317,0.906208185101405,266.5,253.25
"Pde1a",-0.125243240550431,2.28297533951445,0.569394245042812,0.906208185101405,83.5,91
"PISD",-0.0889956492424685,5.74530211149974,0.569274074678509,0.906208185101405,952.75,1012.5
"Sidt2",-0.0426841021105008,7.10899904361195,0.569587900554957,0.906208185101405,2494.5,2569
"Sri",-0.0417765227293944,6.92583595164686,0.569579267100849,0.906208185101405,2197,2261.75
"Tldc1",-0.0561981658253478,4.66653812675409,0.569526457238052,0.906208185101405,455,473.25
"Ensa",-0.0383435999535962,7.10327761207127,0.569675646788008,0.906233739360009,2488,2555
"Aifm3",0.132015257720953,1.80136874781799,0.570175439132048,0.90628171033412,65,59.5
"Ccdc163",0.0822509909624161,3.93866344775954,0.569948839470092,0.90628171033412,287.75,271.75
"Cyb561a3",0.0745750300374906,3.79871472187454,0.570350995682507,0.90628171033412,259.75,246.75
"Fam102a",-0.0408058772822079,7.67935238388251,0.570130392267336,0.90628171033412,3707.25,3813
"Limk1",-0.0592384520245141,4.60623678046762,0.570072250373601,0.90628171033412,436,454
"Mterfd1",-0.0561501072206576,4.87582725865484,0.570295748961378,0.90628171033412,526.25,547.5
"Pnn",0.0512109840756304,7.2682468132695,0.570150295872153,0.90628171033412,2877.5,2777
